_id,start_station_id,start_station_name,start_station_latitude,start_station_longitude
ObjectId("5e4e2e36dbd3e62f6ebce6fb"),487,E 20 St & FDR Drive,40.73314259,-73.97573881
ObjectId("5e4e2e36dbd3e62f6ebce6fc"),488,W 39 St & 9 Ave,40.75645824,-73.99372222
ObjectId("5e4e2e36dbd3e62f6ebce6fd"),489,10 Ave & W 28 St,40.75066386,-74.00176802
ObjectId("5e4e2e36dbd3e62f6ebce6fe"),490,8 Ave & W 33 St,40.751551,-73.993934
ObjectId("5e4e2e36dbd3e62f6ebce6ff"),491,E 24 St & Park Ave S,40.74096374,-73.98602213
ObjectId("5e4e2e36dbd3e62f6ebce700"),492,W 33 St & 7 Ave,40.75019995,-73.99093085
ObjectId("5e4e2e36dbd3e62f6ebce701"),493,W 45 St & 6 Ave,40.7568001,-73.98291153
ObjectId("5e4e2e36dbd3e62f6ebce702"),494,W 26 St & 8 Ave,40.74734825,-73.99723551
ObjectId("5e4e2e36dbd3e62f6ebce703"),495,W 47 St & 10 Ave,40.76269882,-73.99301222
ObjectId("5e4e2e36dbd3e62f6ebce704"),496,E 16 St & 5 Ave,40.73726186,-73.99238967
ObjectId("5e4e2e36dbd3e62f6ebce705"),497,E 17 St & Broadway,40.73704984,-73.99009296
ObjectId("5e4e2e36dbd3e62f6ebce706"),499,Broadway & W 60 St,40.76915505,-73.98191841
ObjectId("5e4e2e36dbd3e62f6ebce707"),500,Broadway & W 51 St,40.76228826,-73.98336183
ObjectId("5e4e2e36dbd3e62f6ebce708"),501,FDR Drive & E 35 St,40.744219,-73.97121214
ObjectId("5e4e2e36dbd3e62f6ebce709"),502,Henry St & Grand St,40.714215,-73.981346
ObjectId("5e4e2e36dbd3e62f6ebce70a"),503,E 20 St & Park Ave,40.73827428,-73.98751968
ObjectId("5e4e2e36dbd3e62f6ebce70b"),504,1 Ave & E 16 St,40.73221853,-73.98165557
ObjectId("5e4e2e36dbd3e62f6ebce70c"),505,6 Ave & W 33 St,40.74901271,-73.98848395
ObjectId("5e4e2e36dbd3e62f6ebce70d"),507,E 25 St & 2 Ave,40.73912601,-73.97973776
ObjectId("5e4e2e36dbd3e62f6ebce70e"),508,W 46 St & 11 Ave,40.76341379,-73.99667444
ObjectId("5e4e2e36dbd3e62f6ebce70f"),509,9 Ave & W 22 St,40.7454973,-74.00197139
ObjectId("5e4e2e36dbd3e62f6ebce710"),513,W 56 St & 10 Ave,40.768254,-73.988639
ObjectId("5e4e2e36dbd3e62f6ebce711"),514,12 Ave & W 40 St,40.76087502,-74.00277668
ObjectId("5e4e2e36dbd3e62f6ebce712"),515,W 43 St & 10 Ave,40.76009437,-73.99461843
ObjectId("5e4e2e36dbd3e62f6ebce713"),516,E 47 St & 1 Ave,40.75206862,-73.96784384
ObjectId("5e4e2e36dbd3e62f6ebce714"),517,Pershing Square South,40.751581,-73.97791
ObjectId("5e4e2e36dbd3e62f6ebce715"),518,E 39 St & 2 Ave,40.74780373,-73.9734419
ObjectId("5e4e2e36dbd3e62f6ebce716"),519,Pershing Square North,40.751873,-73.977706
ObjectId("5e4e2e36dbd3e62f6ebce717"),520,W 52 St & 5 Ave,40.75992262,-73.97648516
ObjectId("5e4e2e36dbd3e62f6ebce718"),522,E 51 St & Lexington Ave,40.75714758,-73.97207836
ObjectId("5e4e2e36dbd3e62f6ebce719"),523,W 38 St & 8 Ave,40.75466591,-73.99138152
ObjectId("5e4e2e36dbd3e62f6ebce71a"),525,W 34 St & 11 Ave,40.75594159,-74.0021163
ObjectId("5e4e2e36dbd3e62f6ebce71b"),526,E 33 St & 5 Ave,40.74765947,-73.98490707
ObjectId("5e4e2e36dbd3e62f6ebce71c"),528,2 Ave & E 31 St,40.74290902,-73.97706058
ObjectId("5e4e2e36dbd3e62f6ebce71d"),529,W 42 St & 8 Ave,40.7575699,-73.99098507
ObjectId("5e4e2e36dbd3e62f6ebce71e"),530,11 Ave & W 59 St,40.77149671,-73.99046034
ObjectId("5e4e2e36dbd3e62f6ebce71f"),531,Forsyth St & Broome St,40.71893904,-73.99266288
ObjectId("5e4e2e36dbd3e62f6ebce720"),532,S 5 Pl & S 5 St,40.710451,-73.960876
ObjectId("5e4e2e36dbd3e62f6ebce721"),533,Broadway & W 38 St,40.75299641,-73.98721619
ObjectId("5e4e2e36dbd3e62f6ebce722"),534,Water - Whitehall Plaza,40.70255065,-74.0127234
ObjectId("5e4e2e36dbd3e62f6ebce723"),536,1 Ave & E 30 St,40.74144387,-73.97536082
ObjectId("5e4e2e36dbd3e62f6ebce724"),539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
ObjectId("5e4e2e36dbd3e62f6ebce725"),540,Lexington Ave & E 29 St,40.74311555,-73.98215353
ObjectId("5e4e2e36dbd3e62f6ebce726"),545,E 23 St & 1 Ave,40.736502,-73.97809472
ObjectId("5e4e2e36dbd3e62f6ebce727"),546,E 30 St & Park Ave S,40.74444921,-73.98303529
ObjectId("5e4e2e36dbd3e62f6ebce728"),72,W 52 St & 11 Ave,40.76727216,-73.99392888
ObjectId("5e4e2e36dbd3e62f6ebce729"),79,Franklin St & W Broadway,40.71911552,-74.00666661
ObjectId("5e4e2e36dbd3e62f6ebce72a"),82,St James Pl & Pearl St,40.71117416,-74.00016545
ObjectId("5e4e2e36dbd3e62f6ebce72b"),83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
